"","fixed.acidity","volatile.acidity","citric.acid","residual.sugar","chlorides","free.sulfur.dioxide","total.sulfur.dioxide","density","pH","sulphates","alcohol","quality","type","id"
"5143",-0.920819556491116,-0.0839812502679958,-0.805222257334152,-0.721854983008602,-0.696894725188865,1.06505465856291,0.790692939624236,-0.888650943378354,1.15561409054325,-0.0224193750322549,0.380087913229101,6,1,4259
"5145",0.0642746935096667,-0.856648972568726,-0.193631945286702,3.21132091894789,-0.479876802425727,2.18833181246185,2.16455585825112,1.96752357628327,-0.777304862107313,-0.356324960619032,-1.13770449907007,6,1,4260
"5147",0.0642746935096667,-0.856648972568726,-0.193631945286702,3.30020625006555,-0.479876802425727,2.18833181246185,2.16455585825112,1.96752357628327,-0.777304862107313,-0.356324960619032,-1.13770449907007,6,1,4261
"5148",-0.769266594952534,0.748122450671252,-0.873176736450535,0.722531647653388,-0.75114920587965,-0.339041783810754,0.491261277872223,-0.854929874669247,-0.0290781707587058,-0.556668311971098,1.47627132211184,6,1,4262
"5150",-0.0115017872596241,-1.21326484439983,0.010231492062448,-0.877404312464508,-0.941039888297396,1.00889080086797,0.0333069716632602,-0.794231950992863,-1.15141820778162,0.91251626461072,-0.463130093603772,6,1,4263
"5151",-1.14814899879899,-0.737777015291691,-0.669313299101385,2.57801293473456,-0.344240600698766,0.503416081613446,-0.0723747913080388,1.35380012577748,0.0956262777993954,-0.356324960619032,-1.30634810043664,6,1,4264
"5154",0.670486539663995,-0.856648972568726,-0.261586424403085,-0.921846978023338,-0.913912647952004,1.06505465856291,-0.477488216031352,-1.32028062285498,-1.89964489913022,-1.1576983660273,0.464409713912388,6,1,4265
"5155",-1.0723725180297,-1.21326484439983,-1.14499465291607,0.233662326506253,-0.39849508138955,-0.170550210725914,0.156602361796442,-0.308648561581679,-1.02671375922351,0.445048444789232,-0.547451894287059,6,1,4266
"5156",-1.83013732572261,-0.797212993930209,-0.737267778217769,1.14473697046228,-0.534131283116512,-0.732188787675381,-0.0371475369842725,-0.436788622676276,2.71441969751952,-0.356324960619032,1.39194952142855,7,1,4267
"5159",0.215827655048249,-0.024545271629478,-0.533404340868619,-0.266317661030589,-0.696894725188865,-1.40615508001474,-1.41101045561116,-1.19888477550218,-1.33847488061877,-1.1576983660273,1.0546623186954,4,1,4268
"5160",-0.466160671875371,1.75853408752605,-0.261586424403085,-0.144100330743806,-0.669767484843473,-0.619861072285487,-0.6360108604883,-1.40795540149864,-0.714952637828263,0.578610679023943,1.98220212621156,6,1,4269
"5161",-0.163054748798206,0.80755842930977,-1.34885809026522,-0.12187899796439,-0.181477158626412,-0.395205641505701,-0.495101843193235,-0.187252714228873,-2.27375824480453,-1.22447948314465,-1.30634810043664,5,1,4270
"5162",0.29160413581754,0.153762664286075,0.146140450295215,-0.410756324096788,-0.778276446225042,0.671907654698286,0.843533821109886,-1.42818804272413,-1.33847488061877,-1.35804171737936,1.56059312279512,6,1,4271
"5165",0.594710058894704,-0.559469079376138,-0.329540903519469,1.0336303065652,-0.561258523461904,-0.844516503065274,-0.512715470355118,-0.160275859261558,-1.46317932917687,-1.1576983660273,0.548731514595675,6,1,4272
"5166",0.29160413581754,0.213198642924593,-0.261586424403085,-0.188542996302636,-0.75114920587965,-1.29382736462485,-0.0371475369842725,-1.32702483659677,-1.40082710489782,-0.823792780440519,1.7292367241617,6,1,4273
"5167",-0.238831229567497,-0.50003310073762,-0.329540903519469,-0.188542996302636,-0.696894725188865,-0.563697214590541,-0.600783606164534,-1.22923373734035,-0.652600413549211,-0.95735501467523,0.801696916645537,6,1,4274
"5168",0.443157097356122,-1.15382886576131,0.146140450295215,-0.877404312464508,-0.588385763807296,0.0541052200538725,-0.371806453060053,-1.20562898924401,-0.964361534944466,1.2464218501975,0.633053315278963,7,1,4275
"5171",-0.996596037260407,1.84768805548383,-2.16431183966182,0.122555662609177,-0.642640244498081,-1.2376635069299,-1.46385133709681,-0.31539277532347,0.594444072031797,-0.155981609266966,-0.0415210901873355,4,1,4276
"5173",0.443157097356122,-0.202853207545031,0.553867324993515,-0.766297648567432,-0.805403686570434,-0.563697214590541,-0.477488216031352,-1.15841949305124,-0.465543740712061,-0.356324960619032,1.13898411937869,6,1,4277
"5174",0.670486539663995,-1.03495690848428,-0.737267778217769,-0.766297648567432,-0.561258523461904,-0.339041783810754,0.0861478531489097,-0.193996927970702,-0.278487067874908,-0.0892004921496103,-0.378808292920485,6,1,4278
"5175",-0.314607710336788,-0.975520929845762,-0.261586424403085,-0.877404312464508,-0.805403686570434,0.110269077748819,-0.0371475369842725,-1.22923373734035,-0.465543740712061,-0.556668311971098,0.380087913229101,7,1,4279
"5176",0.140051174278958,-0.381161143460584,0.282049408527981,2.12247561275655,-0.235731639317196,0.278760650833659,0.825920193948003,0.763681423368047,-0.52789596499111,0.177923976319811,0.0428007104959514,5,1,4280
"5177",0.0642746935096667,-0.678341036653173,-0.329540903519469,-0.54408432077328,-0.588385763807296,0.503416081613446,0.103761480310793,-1.06400050066571,-1.15141820778162,0.378267327671877,0.633053315278963,7,1,4281
"5178",-0.390384191106079,-0.737777015291691,-0.669313299101385,-0.855182979685093,-0.507004042771119,-1.40615508001474,0.174215988958326,-1.19888477550218,-0.777304862107313,-1.09091724890994,0.548731514595675,4,1,4282
"5179",0.140051174278958,-0.559469079376138,-0.261586424403085,0.489207653469528,-0.778276446225042,-0.900680360760221,-0.6360108604883,-0.726789813574613,-1.77494045057212,-1.09091724890994,0.801696916645537,7,1,4283
"5180",0.215827655048249,-0.262289186183549,-0.737267778217769,0.333658324013622,-0.832530926915827,0.166432935443766,0.508874905034106,-0.706557172349164,-1.89964489913022,-1.22447948314465,0.464409713912388,5,1,4284
"5181",-0.0115017872596241,-0.50003310073762,-0.533404340868619,0.43365432152099,-0.913912647952004,-0.619861072285487,0.279897751929625,-0.935860439571118,-0.52789596499111,-0.289543843501676,1.89788032552827,7,1,4285
"5182",-0.693490114183243,-0.143417228906514,0.010231492062448,-0.788518981346847,-0.534131283116512,-1.01300807615011,-0.671238114812067,-1.55295599694783,0.469739623473696,-0.489887194853742,1.47627132211184,6,1,4286
"5183",0.367380616586831,-0.618905058014655,-0.125677466170319,-0.810740314126262,-0.425622321734942,-0.844516503065274,-0.213283808603104,-0.551440256287252,0.220330726357494,-0.0224193750322549,-0.125842890870623,6,1,4287
"5185",-0.163054748798206,-0.618905058014655,0.214094929411598,-0.899625645243923,-0.669767484843473,0.671907654698286,-0.178056554279338,-1.56981653130239,-0.403191516433009,-1.09091724890994,0.970340518012111,7,1,4288
"5186",-1.0723725180297,-0.381161143460584,-0.261586424403085,-0.188542996302636,-0.344240600698766,1.23354623164775,0.773079312462353,-0.854929874669247,0.78150074486895,-0.623449429088453,0.127122511179238,7,1,4289
"5187",-0.314607710336788,-0.916084951207244,2.6604561776014,2.76689426335959,-0.39849508138955,-0.507533356895594,-0.00192028266050615,1.11438053794277,-2.33611046908358,-0.222762726384321,-0.884739097020208,6,1,4290
"5190",-0.466160671875371,-0.916084951207244,0.214094929411598,-0.788518981346847,-0.534131283116512,0.391088366223552,-0.125215672793688,-1.50911860762596,-0.278487067874908,0.979297381728075,1.22330592006197,7,1,4291
"5191",-0.617713633413952,-0.381161143460584,0.282049408527981,-0.832961646905678,-0.100095437590235,-0.114386353030967,1.26626087299508,-0.817836699089208,0.532091847752748,-0.556668311971098,0.211444311862527,5,1,4292
"5192",-1.22392547956828,-0.381161143460584,-0.329540903519469,-0.255206994640882,-0.371367841044158,1.23354623164775,0.773079312462353,-0.848185660927419,0.78150074486895,-0.623449429088453,0.127122511179238,7,1,4293
"5193",-1.22392547956828,-0.381161143460584,-0.261586424403085,-0.188542996302636,-0.344240600698766,1.23354623164775,0.773079312462353,-0.854929874669247,0.78150074486895,-0.623449429088453,0.127122511179238,7,1,4294
"5194",-0.314607710336788,-0.916084951207244,0.010231492062448,0.566982318197482,-0.208604398971804,0.391088366223552,-0.125215672793688,-0.409811767708998,-0.652600413549211,-0.623449429088453,0.127122511179238,7,1,4295
"5195",-0.0115017872596241,-1.0943928871228,-0.193631945286702,-0.899625645243923,-0.696894725188865,0.559579939308392,0.156602361796442,-1.6709797374297,-0.652600413549211,-0.890573897557874,1.30762772074526,7,1,4296
"5196",-0.466160671875371,-1.03495690848428,-0.261586424403085,-0.877404312464508,-0.615513004152688,1.40203780473259,-0.107602045631805,-1.73504976797702,-1.40082710489782,-0.0892004921496103,1.13898411937869,7,1,4297
"5197",-0.466160671875371,-0.916084951207244,-0.261586424403085,1.50027829493292,-0.39849508138955,1.34587394703765,0.403193142062807,0.129725331636779,-0.278487067874908,-1.09091724890994,0.211444311862527,6,1,4298
"5198",-1.0723725180297,-0.856648972568726,-0.533404340868619,-0.810740314126262,-0.642640244498081,1.96367638168206,0.966829211243068,-1.38435065340226,2.27795412756616,0.177923976319811,1.47627132211184,7,1,4299
"5199",-0.466160671875371,0.27263462156311,0.417958366760748,1.0336303065652,-0.100095437590235,1.06505465856291,1.97080595947041,1.12449685855553,0.469739623473696,0.244705093437166,-0.969060897703495,6,1,4300
"5200",-0.314607710336788,-1.33213680167687,-0.125677466170319,1.74471295550649,-0.208604398971804,0.110269077748819,-0.459874588869468,0.676006644724348,-0.153782619316807,-1.22447948314465,-0.547451894287059,6,1,4301
"5201",-0.466160671875371,-0.292007175502808,-0.533404340868619,-0.766297648567432,-0.479876802425727,-0.0582224953360208,0.456034023548456,-0.504230760094488,0.78150074486895,0.511829561906588,-0.125842890870623,7,1,4302
"5202",-0.466160671875371,-0.50003310073762,-0.533404340868619,0.478096987079821,-0.507004042771119,-0.114386353030967,0.403193142062807,0.22414432402227,0.78150074486895,0.445048444789232,-0.125842890870623,6,1,4303
"5203",-0.163054748798206,-0.143417228906514,-0.329540903519469,0.455875654300405,-0.805403686570434,0.391088366223552,0.138988734634559,-0.97295361515112,-0.465543740712061,0.445048444789232,1.7292367241617,7,1,4304
"5204",0.140051174278958,0.0943266856475572,-0.601358819985002,-0.699633650229186,-1.07667609002436,0.0541052200538725,-0.794533504945249,-1.79911979852434,-1.83729267485117,-1.1576983660273,1.64491492347841,6,1,4305
"5205",-0.390384191106079,0.0348907070090394,1.09750315792458,0.833638311550465,-0.0187137165540582,0.278760650833659,0.931601956919302,0.588331866080686,-1.15141820778162,-0.423106077736387,-0.969060897703495,5,1,4306
"5206",-0.617713633413952,0.213198642924593,-0.533404340868619,0.478096987079821,-0.262858879662589,0.615743797003339,0.649783922329171,0.507401301178816,-0.714952637828263,0.445048444789232,-1.13770449907007,5,1,4307
"5207",-0.314607710336788,-1.21326484439983,-0.941131215566919,-0.810740314126262,-0.262858879662589,-0.00205863764107415,-0.424647334545702,-0.976325722022053,0.282682950636546,0.0443617420851005,0.548731514595675,6,1,4308
"5208",-0.163054748798206,-1.0943928871228,-0.465449861752235,2.0558116144183,-0.344240600698766,-0.170550210725914,0.614556668005405,1.16833424787736,-1.96199712340927,-0.489887194853742,-1.13770449907007,6,1,4309
"5212",-0.314607710336788,-1.0943928871228,-0.941131215566919,-0.721854983008602,-0.289986120007981,0.0541052200538725,-0.00192028266050615,-0.767255096025548,0.282682950636546,0.111142859202456,0.211444311862527,6,1,4310
"5215",-0.0115017872596241,-0.618905058014655,-0.125677466170319,-0.855182979685093,-0.534131283116512,-1.06917193384506,-0.336579198736286,-1.81935243974979,-1.65023600201402,-1.1576983660273,1.64491492347841,6,1,4311
"5216",0.367380616586831,-0.143417228906514,1.98091138643756,1.50027829493292,-0.425622321734942,2.01984023937701,1.30148812731885,1.14810160665191,-1.40082710489782,0.0443617420851005,-1.05338269838678,5,1,4312
"5217",-0.163054748798206,-0.321725164822067,0.0781859711788314,-0.921846978023338,-0.425622321734942,-0.563697214590541,0.0509205988251433,-1.36749011904771,-0.0914303950377577,-0.222762726384321,0.71737511596225,5,1,4313
"5218",-0.0872782680289155,-0.440597122099102,-0.533404340868619,1.67804895716824,-0.344240600698766,1.00889080086797,0.0685342259870265,0.918798339429959,-1.15141820778162,0.177923976319811,-0.463130093603772,7,1,4314
"5219",-0.314607710336788,0.629250493394217,-0.261586424403085,4.66681821599959,-0.696894725188865,-0.170550210725914,0.138988734634559,2.83752714897832,-1.02671375922351,-0.757011663323164,0.0428007104959514,6,1,4315
"5220",-0.693490114183243,-0.856648972568726,-0.397495382635852,-0.0774363324055599,-0.452749562080335,4.37872226256476,0.949215584081185,-0.591905538738187,-0.964361534944466,1.44676520154956,0.127122511179238,7,1,4316
"5224",-0.466160671875371,0.0943266856475572,-0.261586424403085,0.233662326506253,-0.75114920587965,-1.01300807615011,-0.371806453060053,-1.34725747782226,-0.216134843595859,-1.75872842008349,1.89788032552827,7,1,4317
"5227",-0.617713633413952,0.153762664286075,-0.805222257334152,0.122555662609177,1.63604794451487,1.73902095090227,1.21341999150943,0.0184458048966982,0.0956262777993954,-0.690230546205808,-0.884739097020208,5,1,4318
"5228",-0.617713633413952,0.213198642924593,-0.805222257334152,0.0558916642709314,1.63604794451487,1.51436552012249,1.17819273718567,0.0184458048966982,0.0956262777993954,-0.690230546205808,-0.884739097020208,6,1,4319
"5229",-0.617713633413952,0.0943266856475572,-0.805222257334152,0.144776995388592,1.66317518486026,1.73902095090227,1.01967009272872,0.0218179117676313,0.0956262777993954,-0.690230546205808,-0.884739097020208,6,1,4320
"5230",-0.466160671875371,-0.262289186183549,-0.465449861752235,0.655867649315143,-0.561258523461904,-0.507533356895594,0.174215988958326,-0.308648561581679,-1.02671375922351,-1.02413613179259,0.211444311862527,6,1,4321
"5232",-0.541937152644661,-0.797212993930209,1.30136659527373,2.789115596139,-0.317113360353373,0.222596793138712,0.191829616120209,1.72810398844859,-0.153782619316807,-0.423106077736387,-1.47499170180322,6,1,4322
"5234",0.29160413581754,-0.202853207545031,-0.329540903519469,0.833638311550465,-0.968167128642788,1.51436552012249,0.737852058138587,-0.0388800119087901,-0.902009310665414,-1.02413613179259,0.380087913229101,7,1,4323
"5235",-1.0723725180297,1.40191821569495,-2.16431183966182,-0.788518981346847,-0.99529436898818,0.166432935443766,-0.318965571574403,-1.80586401226617,0.407387399194647,-1.02413613179259,1.56059312279512,6,1,4324
"5236",-0.541937152644661,-0.50003310073762,0.485912845877131,-0.810740314126262,-0.99529436898818,-1.01300807615011,-0.847374386430898,-1.22923373734035,0.157978502078445,1.44676520154956,0.633053315278963,7,1,4325
"5237",1.12514542427974,-0.262289186183549,0.146140450295215,-0.0552149996261447,-1.04954884967896,-0.395205641505701,0.227056870443975,0.0690274079603578,-0.652600413549211,-0.289543843501676,0.548731514595675,7,1,4326
"5238",-0.617713633413952,-0.321725164822067,0.010231492062448,-0.58852698633211,-1.15805781106053,0.222596793138712,-0.442260961707585,-1.50237439388417,0.0956262777993954,0.845735147493365,1.64491492347841,7,1,4327
"5239",-0.390384191106079,-1.27270082303835,0.010231492062448,-0.299649660199712,-1.07667609002436,0.110269077748819,-0.266124690088754,-0.355858057774405,-0.652600413549211,-0.623449429088453,-0.463130093603772,6,1,4328
"5240",-0.314607710336788,-0.916084951207244,0.0781859711788314,-0.0329936668467294,-0.262858879662589,0.671907654698286,0.279897751929625,-0.575045004383634,-0.652600413549211,0.177923976319811,0.380087913229101,6,1,4329
"5241",-0.920819556491116,-0.559469079376138,0.553867324993515,0.144776995388592,-0.127222677935627,1.45820166242754,0.667397549491054,-0.187252714228873,-0.403191516433009,2.31491972407518,-0.0415210901873355,6,1,4330
"5244",-0.617713633413952,-0.618905058014655,-0.601358819985002,-0.677412317449771,-0.289986120007981,-0.00205863764107415,0.332738633415274,-1.25958269917856,-0.652600413549211,0.0443617420851005,0.71737511596225,7,1,4331
"5245",-0.996596037260407,-0.975520929845762,-0.261586424403085,0.0114489987121009,-0.479876802425727,1.12121851625786,0.438420396386573,-0.97295361515112,-0.403191516433009,-0.623449429088453,0.633053315278963,6,1,4332
"5246",-0.0115017872596241,-0.0839812502679958,-0.669313299101385,-0.12187899796439,-0.696894725188865,-1.12533579154001,-0.724078996297716,-1.27307112666222,-1.58788377773497,-0.0892004921496103,1.39194952142855,7,1,4333
